회원번호,회원상태,성별,나이,결혼,구독여부,총구매액,가루,건강일반,건어물,견과,과실주,과일,과일채소,과자,기름/식초,김장채소,김치,꿀,냉동수산,닭/오리,돼지,두부/유부,떡,말린나물/건재,멥쌀,밀가공,밑반찬,버섯,보리/혼합곡,빵,뿌리채소,생물수산,생활용품,섬유,세제/세안,소,소금,소스/기타양념,손질한채소,수산가공,식기/편백,식사대용,쌈채소류,알,양념채소,어묵/묵,열매채소,유색미/발아미,유제품,육가공,음료,잎/줄기채소,장,잼/병조림/기타,전통주,절임/장아찌,중량(정육),즉석조리,차,찹쌀,콩/화본/깨,콩나물,해조,홍삼/녹용,화장품
1376873600,True,여,28,불명,False,305352,1,0,2,0,0,0,0,0,1,0,0,0,1,0,3,1,1,0,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,4,1,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1377170560,True,여,27,불명,False,113142,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1377250368,True,여,40,불명,False,55327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377558464,True,여,44,불명,0,84523,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1377610432,True,여,28,불명,False,49009,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1377896256,True,여,28,기혼,0,159237,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1377976064,True,여,31,기혼,False,226190,3,0,0,0,0,0,0,1,0,0,0,0,0,1,3,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1378076288,True,여,26,기혼,False,500042,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,9,0,1,0,0,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,6,1,0,0,0,2,0,0,1,0,0,2,0,0,8
1378206208,True,여,30,불명,False,65282,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1378445632,True,여,27,불명,0,17422,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378510592,True,여,48,불명,False,2352332,1,1,1,4,0,4,1,12,2,0,0,0,9,6,4,9,2,1,8,4,1,2,0,0,10,0,0,0,5,9,0,1,0,5,0,23,4,9,3,0,3,0,0,5,3,7,5,0,0,0,0,0,0,1,1,2,0,0,10
1378592256,True,여,56,불명,True,14550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378766720,True,여,24,불명,False,49584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1378978304,True,여,32,불명,True,166265,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,3,0,0,0,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1379232576,True,여,27,미혼,False,75046,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1379609344,True,여,34,미혼,True,1809256,1,0,1,0,0,1,2,10,1,0,1,3,3,7,0,8,3,0,4,2,1,7,0,7,8,0,1,0,3,3,4,4,0,0,0,0,0,5,10,1,12,0,3,0,0,14,3,0,0,0,0,1,2,0,2,3,9,0,1
1379624192,True,여,30,미혼,False,963908,14,0,1,0,0,0,6,4,5,0,0,0,6,7,7,8,0,0,0,3,4,6,0,5,12,0,0,0,0,1,0,3,0,0,0,0,0,8,8,0,4,0,2,2,2,2,0,1,0,1,0,0,1,2,1,1,0,0,0
1379635328,True,여,27,미혼,False,372353,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1379858048,True,여,25,미혼,False,10146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1379956416,True,여,58,미혼,False,216807,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1380158720,True,여,25,기혼,0,546465,0,1,0,0,0,1,1,12,0,0,0,0,0,0,0,0,2,0,0,2,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,10,1,2,0,0,0,0,5,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1380598592,True,여,27,기혼,False,192737,1,0,1,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,1,1,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1380797184,True,남,43,미혼,0,701724,0,0,3,2,0,2,7,0,0,0,0,0,0,0,1,22,0,0,0,3,0,2,0,5,1,3,1,0,0,1,0,0,0,0,0,0,0,6,9,0,8,0,0,0,0,11,2,0,0,0,0,0,0,0,2,10,2,0,1
1380841728,True,여,42,미혼,False,72558,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1380875136,True,남,32,미혼,True,136977,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1381285312,True,여,30,미혼,False,98937,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381402240,True,여,32,기혼,False,151775,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0
1381482048,True,여,41,미혼,False,266104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
1381535872,True,여,30,미혼,False,1454014,1,0,2,0,0,3,1,14,0,0,0,0,2,1,1,11,1,1,0,1,5,0,0,0,2,0,1,0,4,0,0,2,0,7,0,0,1,18,10,2,2,0,3,4,10,4,2,4,0,0,2,0,1,0,3,3,3,1,0
1381762304,True,여,39,미혼,False,774250,2,0,1,0,0,0,0,0,0,0,0,0,0,2,1,8,0,1,0,3,1,2,0,1,2,1,1,0,0,3,0,0,0,0,0,1,1,9,2,2,3,0,1,8,1,6,2,1,0,0,2,0,1,0,0,1,1,0,0
1381925632,True,여,27,기혼,False,94016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381964608,True,여,30,기혼,False,18570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1382061120,True,여,52,기혼,False,17995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1382263424,True,여,52,미혼,True,130754,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
1382408192,True,여,51,기혼,False,1578989,5,0,0,2,0,13,7,10,4,0,2,1,0,0,0,3,0,0,2,1,1,6,3,0,3,2,1,0,0,0,0,1,0,0,0,0,5,7,2,1,1,0,15,0,3,0,2,2,0,0,9,0,2,0,0,0,2,0,1
1382525120,True,여,27,기혼,False,1047916,0,0,2,0,0,2,2,1,1,0,0,0,4,0,3,11,0,0,3,1,2,3,0,1,2,0,0,0,0,4,0,0,0,0,0,3,0,10,2,1,4,0,0,8,12,7,0,1,0,0,0,0,0,1,0,0,1,0,0
1382582656,True,여,54,기혼,False,2379037,1,1,0,2,0,2,2,6,1,0,0,5,3,0,3,9,2,1,0,0,0,1,0,1,5,5,0,0,1,8,0,0,0,3,2,0,8,18,7,3,5,0,12,3,1,33,4,1,2,3,0,0,3,0,0,13,1,0,0
1382738560,True,여,41,미혼,0,728534,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,2,0,0
1382749696,True,여,28,기혼,False,75619,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
1382877760,True,여,29,기혼,True,38097,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1382920448,True,여,27,기혼,False,185603,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1383109760,True,여,70,불명,0,75332,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1383280512,True,여,28,미혼,False,47094,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1383297216,True,여,26,불명,False,1389616,3,0,1,0,0,4,1,1,0,0,0,0,1,3,0,22,1,1,0,5,3,6,0,4,6,2,2,0,2,3,0,1,0,2,0,1,0,14,7,3,6,0,2,4,6,7,0,1,0,0,14,0,0,2,0,5,0,0,0
1383373312,True,여,29,기혼,False,407858,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,0,1,3,0,1,2,0,0,0,3,0,0,0,0,1,0,0,0,7,3,1,1,0,0,1,0,1,0,0,0,0,4,0,4,0,0,10,0,0,0
1383484672,True,여,30,불명,False,26036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1383497664,True,여,28,불명,False,16234,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1383562624,True,남,38,기혼,True,445483,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1383675840,True,여,43,불명,0,345992,0,3,2,1,0,1,0,3,1,0,0,0,0,0,0,5,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,1,2,3,0,0
1383796480,True,남,26,불명,0,358865,1,0,0,0,0,1,0,2,1,0,0,0,1,1,0,9,0,0,2,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,4,0,0,0,0,5,0,0,0,0,2,1,0,0
1383967232,True,여,28,기혼,False,7466,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1383985792,True,여,26,미혼,0,52837,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1384217792,True,여,66,미혼,0,260264,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,0,13,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1384381120,True,여,31,미혼,False,1108251,0,0,0,0,0,1,0,5,3,0,4,0,2,1,5,6,0,0,0,0,9,1,0,0,0,0,4,0,0,1,1,2,0,6,0,0,0,4,0,0,4,0,0,6,7,1,0,1,0,0,0,9,2,0,0,0,1,1,0
1385030720,True,여,34,기혼,False,114232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1385062272,True,여,36,기혼,False,365654,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,15,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,7,5,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0
1385205184,True,여,27,미혼,False,213647,1,0,0,0,0,0,0,5,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,5,0,2,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0
1385409344,True,여,64,미혼,False,1052927,2,0,0,0,0,9,9,0,1,0,0,0,0,1,2,6,4,0,0,2,0,1,0,10,15,4,0,0,0,0,0,2,0,0,0,1,5,5,8,7,5,0,1,1,4,8,0,0,0,0,0,0,0,0,0,1,0,0,0
1385470592,True,여,32,기혼,False,26419,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1385526272,True,여,27,기혼,False,14071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1385531840,True,여,46,기혼,0,325930,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1385995840,True,여,26,미혼,True,152101,1,0,0,0,0,0,0,1,1,0,0,0,5,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1386092352,True,여,26,불명,False,3406101,12,0,1,0,0,2,1,29,5,0,0,0,5,3,2,8,0,1,0,21,15,10,0,9,6,0,8,0,4,6,0,9,0,4,0,7,1,4,4,2,3,0,32,15,93,15,0,0,0,6,0,0,0,0,1,5,4,1,4
1386109056,True,여,30,기혼,False,2091494,1,0,2,0,0,7,4,11,1,0,1,0,4,2,1,8,1,0,0,7,2,14,2,1,5,0,1,0,0,5,0,9,0,3,3,7,1,7,16,1,4,0,13,6,15,12,1,2,0,3,0,1,5,0,0,5,1,0,8
1386181440,True,남,67,불명,True,151813,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
1386183296,True,여,27,기혼,False,887622,0,0,1,0,0,1,7,3,1,0,0,0,0,0,0,0,2,0,0,1,2,0,0,1,0,0,0,0,8,5,0,0,0,0,0,8,1,0,0,0,0,0,7,4,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1386268672,False,여,26,미혼,True,46903,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1386448704,True,여,27,미혼,False,35626,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1386521088,True,여,30,미혼,True,158513,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2
1386634304,True,여,64,기혼,False,134585,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1386812480,True,여,41,미혼,False,74088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1386836608,True,여,27,기혼,False,73321,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1386986944,True,남,33,미혼,0,495594,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,6,0,2,0,0,0,7,0,0,0,0,0,2,0,0
1387046336,True,남,29,불명,False,297501,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,1,0,0,0,5,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0
1387137280,True,여,26,기혼,False,37905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1387187392,True,남,39,미혼,0,364121,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
1387358144,True,여,43,미혼,False,57337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1387382272,True,남,28,미혼,False,192111,1,0,1,0,0,0,0,2,0,0,0,1,1,0,1,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1387571584,True,여,44,미혼,False,413512,4,1,1,0,0,0,0,4,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,1,0,1,5,2,1,0,0,0,0,0,2,0,0,0,0,1,0,0
1387643968,True,여,70,기혼,False,566864,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,8,0,0,1,1,0,1,0,1,6,0,0,0,0,0,0,0,0,1,0,0,5,0,3,0,0,0,0,1,3,8,0,0,0,1,6,0,0,0,0,6,1,0,0
1388030016,True,남,33,기혼,0,6318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1388124672,True,여,29,미혼,True,36279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1388135808,True,여,30,미혼,False,288255,0,0,2,0,0,3,0,2,0,0,0,0,1,0,0,2,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,2,0,0
1388206336,True,여,36,미혼,False,506171,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
1388250880,True,여,26,기혼,False,50924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1388312128,True,여,31,기혼,False,821666,0,2,0,0,0,0,0,1,1,0,0,1,1,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,2,0,0,0,4,2,0,4,0,3,0,0,1,0,0,5,1,0,0
1388390080,True,여,30,미혼,False,118215,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1388401216,True,여,48,기혼,False,677760,3,0,0,0,0,1,0,2,0,0,0,1,0,2,0,18,0,0,0,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,1,0,0,2,3,1,0,0,0,0,0,6,0,2,0,1,0,0
1388494016,True,여,51,미혼,0,9572,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1388562688,True,여,28,불명,False,422917,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,2,1,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,1,0,1,0,2,0,0,3,0,4,0,1,0,0,9,1,0,0,0,0,0,0,0
1388744576,True,여,25,기혼,False,45755,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1388854080,True,여,25,불명,False,18667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1388880064,True,여,40,미혼,False,65663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1389013696,True,남,23,불명,False,109984,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1389713408,True,여,28,기혼,False,35608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1389832192,True,여,53,기혼,False,50732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1389847040,True,여,29,기혼,False,261031,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,2,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1390082752,True,여,46,불명,0,177274,4,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1390164416,True,남,51,불명,True,9449376,33,11,13,4,0,15,1,11,26,0,0,3,0,2,8,68,1,1,14,20,5,14,1,8,12,0,11,0,20,0,2,11,0,3,5,10,12,64,45,8,20,0,46,4,53,48,29,1,1,0,17,0,1,1,6,20,9,2,6
